roberta_neg,roberta_neu,roberta_pos,Text,Summary,Score,ProfileName,UserId
0.0010293363593518734,0.02639029361307621,0.9725803732872009,i have bought allot of different flavors and this happens to be one of my favorites and will be getting more soon,great flavor,5,Mother of Pearl,A1D0URD0AL237J
0.02364988811314106,0.05785520374774933,0.9184949398040771,"I love this flavor of ramen! I don't eat other flavors anymore because they taste too bland by comparison. For the convenience of having it delivered to my home (I have prime, so I get it in two days and don't have to pay for the shipping), the price on amazon isn't bad at all, but it is still cheaper to run down and pick up a case of this at the grocery store.","Tastes great, but is cheaper locally.",4,Alanna,A2BZNXMV0LC7OE
0.0014717443846166134,0.011302728205919266,0.9872254729270935,"The BEST investment I've ever made for ginger. It's unbelievable! It's fibrous like the real ginger, has that spicy kick to it, but it's perfect with the sugar - calms it down.  It's very worth the $40 for 5lbs of it!  I'll be getting more soon - I use these as a topper for my ginger cupcakes and cookies :)",Tastes awesome & looks beautiful,5,Sarah,A198FU6P1BVUNZ
0.024912051856517792,0.10337303578853607,0.8717148900032043,Delicious. I cannot get Australian ginger where I live. This compares favorably to Australian Ginger I've purchased in other cities. Now I can enjoy it without traveling.,Happy Face,5,Smileface,A21E0OJ4DSKXNA
0.15639978647232056,0.24645067751407623,0.5971495509147644,"I keep trying other brands.... cheaper brands. Stupid me! This ginger IS soooo worth the money. Tender, moist and never a let down.",Simply the BEST!,5,"Gettin Real ""gettin real""",A1FJJQA34W0F4K
0.024401597678661346,0.07160532474517822,0.9039930701255798,"My son has had acid reflux since birth and has been on every medication available with no improvement, Until an older gentleman came into his work place and told him about this product and I automatically ordered it for him. I was really not expecting any better results than the 1000 other things we have tried. What a surprise! He has not had any heartburn or symptoms since day 2 of starting eating one piece of this Ginger each morning. He can now eat anything and actually enjoy it. This product was a God send for him. Thank you all for it!",Excellent Product/Life Saver,5,Mrs. J. Todd,A20PK3OCKRRSA5
0.24081090092658997,0.4319048821926117,0.32728421688079834,I bought this for our office to give people something sweet to snack on.  Because it's bite size it's easier for people to grab a couple a pieces rather than an entire licorice stick. My only complaint is that one of the bags broke open in shipping.,Nice snack,4,"N. Pine ""pcone""",ARS5Q7LR6HWPG
0.016400808468461037,0.08700896054506302,0.8965902924537659,Twizzlers brand licorice is much better than that other well known brand.<br />If you can get these for $2 to $2.50 a package with free s/h it's a good deal.<br />The black and cherry have good taste; but the strawberry taste was too delicate and barely there,Good Licorice,4,"Angel_Boy ""Treat the people around you the wa...",A2YIO225BTKVPU
0.0025162994861602783,0.007232636213302612,0.9902510643005371,"I love these.........very tasty!!!!!!!!!!!  Infact, I think I am addicted to them.<br />Buying them in packs of 6 bags - is very reasonable than going to Target and getting a bag.  Savings are about a $1.00 a bag.  I use subscribe and save on these and several other product.  I love subscribe and save!!!!!!!!!!!",I love these!!!!!!!!,5,Karon Dixon,A1ROND7G1QTOFY
0.0021510706283152103,0.01113347802311182,0.9867154955863953,"If you are looking for a less messy version of licorice for the children, then be sure to try these!  They're soft, easy to chew, and they don't get your hands all sticky and gross in the car, in the summer, at the beach, etc. We love all the flavos and sometimes mix these in with the chocolate to have a very nice snack! Great item, great price too, highly recommend!",Great for the kids!,5,c2,A1Z54EM24Y40LL
0.5052255392074585,0.43706971406936646,0.05770470201969147,"I might be mistaken, but it appears that the pieces in this bag were reduced in size.  If they did do that, it was doubtlessly done to make it appear that the buyer got a better deal, having so many pieces after all.  The problem is that the pieces have to be a certain size in order to have enough flavor for your eating experience.  As it is, you have to use 2 or 3 pieces to match the old piece size;  it is not the same.",Bite sized,3,Beantown Jim,A281387UUS2IN5
0.005146579816937447,0.03438664972782135,0.960466742515564,"Being a fan of Newman's Pineapple salsa for quite a while, I was looking for a comparable salsa.  This is one of the best tasting salsas I've ever had.  My daughters love it too.  They don't like super chunky salsa and the Berry Mango has a nice smooth texture with small mango pieces.  The salsa is not too sweet, just sweet enough and although it's mild, it has a nice little kick to it.  At this price, it's a steal!",Sweet with a nice kick!,5,MarkD,A2NH6XPAZG881D
0.36342301964759827,0.41858410835266113,0.2179928570985794,"The SALSA smelled delicious, as I think it probably was - but, unfortunately, the person, at AMAZON, that is a packer (there is probably several) had very little ""stuffing"" to work with, especially on the bottoms.  Therefore, the bottoms were broken on all three bottles. As I reached for my computer; I was told NO RETURNS (cause it's a food item).  I then looked for a CUSTOMER SERVICE tag; and I found ""none"" on their NEW FACE LIFT.  THEY SEEM TO BE PROUD OF THEIR NEW FACE LIFT BUT...THEY SHOULD AT LEAST HAVE A PLACE TO CONTACT THEM IN EMERGENCIES!  LIKE: I BUY A LOT OF ""STUFF"" AND IT ALL COMES IN STYROFOAM BOXES.  NEVER WOULD I SHIP THINGS<br />ESPECIALLY SALSA - IN A CARDBOARD BOX WITH JUST A STRIPE OF LARGE BUBBLE WRAP ON IT.  NO MATTER HOW MUCH THE CARRIER (FED EX) IS CAREFUL, IT'S GOING TO BREAK SOMEWHERE ALONG THE LINE.  ESPECIALLY IN AN ALL GLASS CONTAINER!  BARBARA L. S.",BROKEN BOTTLE BOTTOMS!,2,Barbie,AKX0RW482WAFD
0.05579022318124771,0.12982307374477386,0.8143866658210754,This is one of the best salsas that I have found in a long time but stay away from the variety pack. The other two that come with it are not worth your money.,Love the salsa!!,5,Matthew R Lehmkuhler,ATBE88PKKQTRA
0.044037848711013794,0.18290461599826813,0.7730575203895569,These remind me of dog treats I made once using pumpkin and cinnamon. They're kind of bland and not my favorite Back To Nature product. But my finace really loves them so that's where the three stars come from.,Ehhh...,3,Lisa Barton,AJFIH0DZYJF7T
0.0012933471007272601,0.01313209068030119,0.98557448387146,"This is the best cornmeal. I made regular cornbread and hot water cornbread with this meal and both were outstanding. Also fried some oysters with this meal, it gave them a great texture and flovor.",awesome cornmeal,5,huntersgun,ABTKZKAWOK4DC
0.0015664430102333426,0.006832093000411987,0.9916014075279236,"This is a fabulous marinade!  I love to use it for chicken, either baked in the oven OR on the grill.  This has enough flavor & flair, I've even used it for dinner parties, only to receive rave reviews from my guests!! DEFINITELY worth the price! Super cheap and super easy! Love it!",GREAT marinade!,5,Teeebooo,AC567LXSKDNC1
0.0020130521152168512,0.06240013241767883,0.9355868101119995,Works with chicken fish beef or pork. Fast easy and makes it taste excellent. Plus buying in bulk is more than 50% off from box stores,Awesome stuff,5,Chris,A2PW7DRW757OL0
0.001345400814898312,0.027191411703824997,0.9714632034301758,Got this for my brother who is on Jorge Cruise diet and decided to try one for myself.  It actually tastes pretty good.,tastes good,4,"KT ""loves to read""",AISCBGJRPPZ5G
0.7083693742752075,0.23563304543495178,0.05599754676222801,"These singles sell for $2.50 - $3.36 at the store for 1 box of 24 singles. I'm not sure why Amazon is selling it for $9.99 for a box of 24 singles.  Hazelnut coffee creamer is my favorite, but truly this is not a good buy.",Rip off Price,1,Bumbeda1,A17ESTP5T7T1PH
0.0016300852876156569,0.0053900605998933315,0.9929798245429993,AWESOME!!! such a yummy flavor I got it as a healthy alternative to the desserts we normally eat and I am so glad that I did there are so many things you can do with Jello desserts and still have them taste good and be good for you. I will definitentally be purchasing this product again the flavor was so wonderful.,JELL-O,5,Karas M. Stewart,A1CY94Z8YWQV12
0.00198899838142097,0.012380140833556652,0.9856309294700623,"I went to 4 grocery stores looking for this flavor of Jello for my green tomato jam recipe and finally found it here. This jello is wonderful! Evidently it's only carried in the stores during the summer but with harvest time in the Fall, I couldn't find it anywhere in town. This Jello tastes like watermelon and the jam recipe I made with it takes like watermelon jam! Great made as regular Jello too. Yummy!",Great flavor of Jell-o.,5,pianolover,A3OO3TXDSIJDHY
0.022001715376973152,0.16944822669029236,0.8085500597953796,What a deal this is the healthiest salt you can use.  This box should last our family the year no problem.  Iodized sea salt will not raise your blood pressure as regular salt will.,Great Deal,5,Dr. Christopher Lee,AUIVXYS8E4DEX
0.00236681685782969,0.028503527864813805,0.9691296815872192,"Perfect size sea salt for the table or the picnic basket.  We love it. Shakes well, no clumping and flows freely.",Great tasting sea salt WITH iodine,5,"D. Melo ""Character Connoisseur""",A335SFRERY214N
0.12988518178462982,0.32907432317733765,0.5410404801368713,"<span class=""tiny""> Length:: 0:26 Mins<br /><br /></span>The expiration date is 21 months from the day I bought this product. The tuna, tomato combination is delicious. This is one of the many items I re-order on Amazon every month or so.<br />edit: added a short video, so you see what this combination looks like.<br /><br />I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna.<br />I should film it over, but it doesn't look like many people view this product anyway.",tastes very fresh,5,"Louie Arrighi ""Lou da Joo""",A3NID9D9WMIV01
0.080649234354496,0.27685269713401794,0.6424980759620667,I've never heard of the SAFCOL brand before but I was tired of only trying the typical pouches; Starkist and Chicken of the Sea. I was really surprised as I thought it was a bit better than the other brands and with less seasoning.,Simple but good,5,Pen_Name123,A395S4RA1X7BFB
0.0012850066414102912,0.01018667221069336,0.988528311252594,"these are the best tasting tuna pack they make in my opinion - make a great on the go snack, and really satisfying with the tomato",tasty!,5,"A. Goldsmith ""Media Hound""",ADL44P8Z4A3M5
0.9152984023094177,0.07865343242883682,0.006048231851309538,"I have always purchased Star-Kist tuna but thought I would try this brand for a change of pace. The taste of the tuna was not pleasant, too much basil and other spices for me.",Not the greatest tasting..,3,James R. Mckinney,A1K37I9HWF3SAI
0.024918245151638985,0.14422959089279175,0.830852210521698,"I'm not familiar with the Safcol brand but being a tuna addict, gave this a shot. The tuna tastes like it's good quality but I found the tomato basil flavor to be a bit bland. It's better than something plain but it didn't pack the punch I was hoping for. It's still a great option for a low calorie, low fat meal.",Not Bad,4,Matty,A6Y8N2GHDH0ZO
0.004377317149192095,0.0519309863448143,0.9436917304992676,"I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.<br /><br />I put it the micro on about 20% power for 1 minute and Shazam!<br /><br />I believe a little heating brings out the flavor.","Right size, taste",5,"Tcat Houser ""A Customer""",A5X6PJANY4XW4
0.36830779910087585,0.4251974821090698,0.2064947783946991,Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.,Tasteless but low calorie,1,"Billy Wilson ""amzrview""",ARTBQH9WOZTIV
0.001783692860044539,0.017604047432541847,0.9806122183799744,"I read about pomegranate molasses so I had to try it! I haven't made anything with it yet, just eaten a little bit at a time but WOW is it decadent! It's dark, syrupy, sour, and a little sweet. A dab of this and I forget about dessert. It's just a really unique flavor with a pleasing metallic undertone. Yum!! I'm going to try making fesenjan next :-)",This stuff is sooooo good!,5,Amy,A2TUJ3MOKXZVYK
0.001649215235374868,0.028126465156674385,0.9702243208885193,"Used this in Moroccan recipes, as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange water.  Wonderful, wonderful stuff!",Best Stuff Ever,5,Catherine Lea,A2QHQM3HHFUSHG
0.9482188820838928,0.04690355062484741,0.004877550061792135,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook.  I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime.  I can't even return these or ask for a refund, because food is not returnable.  Will find a different brand to use.  For now, I have about fifty servings of beans to throw away.",Very Low quality,1,NikkiBast,A34YK0ZTWOR858
0.9343902468681335,0.05704216659069061,0.00856759212911129,"Besides being smaller than runts, they look the same and have the same consistency.  Unfortunately, they taste nothing like banana runts...nor do they even taste good.  Yucky stuff.  Trying to return with vendor.",Not Banana Runts,1,TampaBayGal,A34D61RQILOKIJ
0.694110631942749,0.2639615833759308,0.04192788526415825,"The item over all was fine, but the Banana Heads are not just like Banana Runts they are alot smaller. Also when I received the item, the packaging was not great. The Banana Heads had come open during shipping and were all over the packing envelope.",Banana Heads Not Banana Runts,3,sue,AAV3AEI6YSYA2
0.0017671348759904504,0.0575755275785923,0.9406573176383972,"I purchased as a giveaway for a baby shower with Jungle theme! They worked out perfect for 25 small bags of candy. I purchased 5#. If you want more than 25 small bags, I would purchase a larger bag.",Worked great!,5,"H. Adams ""hollya""",A104Y49ZQ4CYJ2
0.005957376211881638,0.048739418387413025,0.9453031420707703,"I have drunk Ricore since my mother allowed be to drink caffeine. I love this stuff in milk.<br />It's much smoother and tastier than instant coffee with milk. I am French and live in the US,<br />and bring back boxes of Ricore at every opportunity. Savora is another hidden gem you can bring<br />back. Check it out.",Ricore forever,5,"A. Martin ""tony_fourbu""",A2KVCXTQVN18KI
0.002115710638463497,0.011134114116430283,0.9867501854896545,"I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious!  I wish it were a bit cheaper but other than that, I love this product!",Delicious!,5,A. Carriglio,A2K8UBI64T0BM8
0.004908450413495302,0.048054665327072144,0.947036862373352,"I couldn't wait to try the 8&#8243; Cinnamon Coffee Cake because it is made with fresh eggs, creamy sour cream, Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel. This 8&#8243; Cinnamon Coffee Cake is available online for only $18.95. Now, I have had my fair share of cinnamon coffee cakes, but, let me just tell you that the FantasiCakes Cinnamon Coffee Cake really ""takes the cake"" with size, price, quality and taste.<br />The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition. It also comes with a large tub of white icing that you can drizzle over the top, before serving. I couldn't believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast, for three days. The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling. The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake. The icing really tops it off beautifully and gives it that moist and sticky sweet flavor. Pair the cake with your morning coffee and you've got the perfect breakfast treat!","Fluffy, Soft, Delicious and Sugary Sweet",5,Pink Dandy Chatter,A3HUV0ZQPXO3V7
0.0420377254486084,0.16823087632656097,0.7897314429283142,I used to love these growing up and stopped drinking water and lemon juice from this brand about 5-6 years ago. This stuff used to be so strong i used to just pour some in my mouth and get that alive feeling going. It feels like the product went through changes which added more water or something to make it not so strong. The stronger it is the less you use as well. The product is still really good but the taste is the same quality as the cheaper brand names almost. I thought  these would go fast but hey all lemon stuff i love unless it goes bad. This is a good product just wish it still had that hit me in the mouth chug sensation it used to be like.,Great but not as good as it was back in the day as a teen,4,Jerald,A3PPOTV6659ATF
0.0014610911021009088,0.017898038029670715,0.9806408882141113,"One of the best lemon juice that I have tried. I am recurring customer due to the high quality of this product. When the season for fresh lemos is out, this one supplement our need for the citrus on the kitchen or refreshments.<br /><br />I will continue buying it.",EXCELLENT LEMON JUICE,5,"Dario Quinonez ""aprilkid""",A2VYRRDJN2UKWB
0.0027336745988577604,0.0439787432551384,0.953287661075592,This lemon juice is a must in my kitchen year-round. It has a powerful flavor and you don't need much of it to zest up a dish. I add a spritz of it to my water nearly every day.<br /><br />I will buy this product again and again.,Great Product,5,Lyannah,A2ACUGNVT36JYX
0.03318726643919945,0.17210277915000916,0.7947099208831787,"Fast delivery and good product. This is the same lemon juice concentrate you can find in stores and it's really handy to have around to add to sauces, dressings, etc. Such a pain to squeeze fresh juice everytime you need it, nevermind having the lemons on hand to begin with.",Handy,5,qv240,A3F8JQ5J29GWUV
0.06252644956111908,0.18336495757102966,0.7541086673736572,"This is not as good as the Frozen Lemon juice, but it is good. It has a slightly odd flavor, perhaps from a preservative. Sure wish I could order the frozen juice!",ReaLemon Juice from Amazon.,4,"JDTexan ""JDTexan""",A3L9ZT7SRJYLVH
0.01138389017432928,0.05427660793066025,0.9343394637107849,"Couldn't believe it when told how relaxing this beverage was. Seriously, drink it only if you are getting ready for a nap or bedtime. If you have plans to drive or perform any other activity not recommended.<br /><br />I feel my arms and legs almost tingle with relaxation. After a short time my eyes start to get droopy and I am in another place.<br /><br />Love this stuff.","relaxing, almost like something you smoke",4,Tom Falcon,A3O8ZE8BHREE0W
0.11886114627122879,0.34905001521110535,0.5320888161659241,I bought these at Grocery Outlet here in the Seattle Tacoma are for $4.00 a case of tweleve not paying $38.00 Yes 3 for a dollar. I like the taste not great but not bad either low calorie will buy more but not at this whacked out price.,Never paid that much !,4,"BOATS99 ""BOATS99""",A3BSTFFIKK5YTW
0.0018885666504502296,0.007512769196182489,0.9905986189842224,"This is an great product. The taste is great, and it works exactly as described. Superb natural sleep aid. AMAZING!",Marley's Mellow Mood Lite - Half Tea Half Lemonade,5,Monie,A3F44FUPG97AA9
0.025213884189724922,0.10751428455114365,0.8672718405723572,"WE have been looking for ""natural"" ways to help us sleep since we always seem to be overloaded with stress and a busy schedule. Yes, we'd probably be better served taking a yoga class, but this is a good second choice. This helps you fall asleep and stay asleep. I drank half the first night and that was plenty for me. After about 30 minutes, I was ready for bed! I woke up refreshed and with no sleepy-drug hangover, so that is a huge bonus.<br /><br />I gave the product 3 stars (instead of the 5 it deserves) as their packing job was marginal at best. The product arrived with 2 broken bottles, which at this price is a $6 loss! The bottles are glass and all they did was wrap one layer of the small-bubbled bubble wrap around the case and placed it in a larger box with extra room to move around in that box. Big packing fail, but the product is awesome.",Great product to help you sleep,3,Melinda K. Sanders,A1AL946PZ24084
0.0025648735463619232,0.030259035527706146,0.9671760201454163,"We made chocolate chip cookies with BRM Garbanzo Bean Flour and the results were fantastic!  The brown sugar and chocolate mask any bean taste that other reviews have mentioned.  Our friends couldn't discern any difference from classic CCCs.  The texture, body, and elasticity (meaning reduced tendency to fall apart that occurs with most other gluten-free flours) is nice and chewy -- the same as CCCs made with regular flour.  And an added bonus -- the high protein and fiber level (I calculate 2-3 g fiber/cookie) fills you up so that you are satisfied with smaller servings and the glycemic index is significantly lower.<br /><br />I highly recommend this flour even if CCCs are the only thing you make with it.",Perfect for gluten-free chocolate chip cookies,5,Lee Thombley,A262Z0S6PT9U16
0.001950307167135179,0.012991908937692642,0.9850577712059021,This  is great stuff.  Made some really tasty banana bread.  Good quality and lowest price in town.,Garbonzo  Bean Flour,5,"James G. Colet ""psychocarp""",A317BY3IPZ83MJ
0.14508146047592163,0.4268401563167572,0.4280783534049988,"We had trouble finding this locally - delivery was fast, no more hunting up and down the flour aisle at our local grocery stores.",yum falafel,5,Ean Behr,A18VJ0WOQAIZYD
0.03735744208097458,0.22594164311885834,0.7367009520530701,"My Scotties were full of hot spots and when I used this within a week all the hot spots were gone. The smell is kinda strong, but not bad. It's tolerablel.",Miracle,5,Nadia,A2S72TUJDQUBMH
0.0033642160706222057,0.030222972854971886,0.9664127826690674,"I bought this coffee because its much cheaper than the ganocafe and has the organic reishi mushroom as well as other healthy antioxidants.  I didn't expect it to taste good, but it actually does!  I've only had it for a few days and for $5 its totally worth it.  My sisters all take ganocafe but now I'm introducing them to this less expensive similar coffee.  I will follow up on this product in a few weeks.  :)",not bad for instant healthy coffee,4,Silvy,ATX44LVZL5JFV
0.10829253494739532,0.3163682222366333,0.5753392577171326,"The coffee is very finely processed and the flavor is just alright.  Nescafe and Mount Hagen are better - I bought this to try something other than these two, but I probably won't get this again.  There is just a slight ""vitaminy"" taste, but it's not overwhelming.  It's also a bit pricey for what you get.",It's ok,3,Gift Card Recipient,A3AFVGFX175F9N
0.0021076479461044073,0.016815930604934692,0.9810764789581299,"This coffee is great because it's all organic ingredients!  No pesticides to worry about, plus it tastes good, and you have the healing effects for ganoderma.",I love it!,5,"Jasmin Song ""Jasmin Song""",AXAJ1GHE97YE2
0.0013114835601300001,0.012644117698073387,0.9860444068908691,"Like the other people mentioned, this coffee has a great taste. I've tried different instant coffees before, but this one is one of the better ones. Another one of my favorites, if you want to try it out (though NOT organic), is 'Africafe pure instant coffee'",great taste and has health benefits!,5,me,A3POAWC2JPQQQP
0.030883610248565674,0.055608976632356644,0.9135074019432068,"Tastes great, and gives me energy without the jitters. Love this product.<br />However, I do wish it came in some sort of resealable jar or hard plastic container instead of a zip-lock pouch because the zip-lock ripped off and quit working after awhile. But the product is fantastic, just not crazy about the packaging.",Tastes Great. Arrived in 2 days!,5,LK,AJZ2A9UOJK0RB
0.0074624172411859035,0.026351775974035263,0.9661858081817627,These little guys are tasty and refreshing.<br /><br />I usually eat salads for lunch which can do terrible things to breath.  I eat 2 of these after lunch (because they are so small) and I find this sufficiently resolves the problem.<br /><br />They're sugar free (sugar can actually help the smelly bacteria grow) which is great and they're tasty enough that I almost think of them as part of my lunch.<br /><br />This is a good bulk value buy and I'd highly recommend the mints themselves.  Cheers!,Great for after lunch,5,S. Haney,A19NGYCQ1NCF3W
0.04912076145410538,0.20355519652366638,0.7473240494728088,"I like these better than the regular Altoids, but they're even more costly, so you'd better like them.","Nice little mints, but pricey.",4,"PrinterCPE ""damnsilly1""",A32DDKLY942A84
0.002068878384307027,0.025906609371304512,0.9720244407653809,These little tins of sugar free mine mints were a great deal.There perfict for on the go.Fifty mints per tin is just the right amount to cary along.And there safer for your teeth than the ones with sugar.The price of twelve dollars was very resonable.Also there great for shareing.If you are looking for a mint try these ones.Youll be glad you did.,Altoids mini mints tins,5,Rutt10,A3B6S35IUGOGW4
0.06278981268405914,0.30154260993003845,0.6356675028800964,"Pros:<br />+packaging, shipping, price<br />+sold about a year before its expiration date (enough for me to eat/share 9 boxes)<br />+not too ""fresh"" like the regular wintergreen and not in a powdery form. it's a real mint!<br /><br />Cons: none!",Altoids Smalls-Wintergreen,5,i&#60;3pnutbutter,AI7O5C9KBVSTF
0.6404262781143188,0.3109530806541443,0.04862065240740776,"Be careful not to eat too many of them in one day, as one of the chemicals in it is the same as that of a LAXATIVE!!! LOLOLOL!!!",Sugarfree...,3,stillgoinstrong,A4LL4KXLRBQHQ
0.0010561262024566531,0.018173009157180786,0.9807708859443665,These mints are really strong and have a great taste. They are also a convenient size to carry in a pocket or purse.,Tasty!!,5,"Brenda Woodward ""love to read""",A3U94LRA4I8YAL
0.008402111008763313,0.11609149724245071,0.8755063414573669,This is a huge supply of them. I'm still working on these and have plenty to spare. Much more effective than buying one from the grocery store or 7-11 every time you want a mint.,These mints are awesome!,5,Gordon,A1WTXY4MW3YDF2
0.5752360224723816,0.3891764283180237,0.03558758646249771,"Even with small containers, they don't fill them up.  These little tins are less than half filled and at the price charged it seems a rip-off. Is there some exotic ingredient as costly as gold contained in those tiny squares?  Or how about the cereal ploy, they were filled at the factory but settled in transport.<br />Can manufacturers be honest in their dealings?",Altoids Smalls,2,Lou,A1UF2VN3O50NGW
0.0063134049996733665,0.03588001802563667,0.9578065872192383,"I love, and use the empty containers for medicine/advil in my purse, desk, suitcase. Also line with felt to keep earrings. Perfect little size to disguise small valuables when traveling and LOVE the mints. Tiny and powerful without burning my mouth.",Love these! And reusable containers,5,Optimus,A3VAYCK681VZZO
0.005034392233937979,0.03202614560723305,0.9629395008087158,Received as shown. My mother in law likes these and Walgreens quit carrying them. It was great i could get them on Amazon.,Altoids,5,dog lover,A3TIC20I6XI297
0.1317577064037323,0.39078289270401,0.4774593710899353,"I keep a case of these in my office and always have at least a tin or two on my desk for visitors to help themselves to. Some folks stop by just to grab some mints and others pop them like candy while we meet. When I find someone who keeps coming back for more I just give them their own tin! One co-worker asked me to save the tins for her so she could use them as pillboxes and safety pin boxes. Like I said, theyre a real hit. Since I wouldn't be able to keep my hands off a candy dish, this is a good alternative to have around and it's nice to have them around if I have garlic for lunch! I gave the item 4 stars because they aren't as tasty as the sugar version of the mints  but what sugar free item is as good as it's full sugar counterpart?) and because of the fact that each tin is wrapped in plastic which seems like a waste and is irritating to remove (although I totally get why they wrap it - it still doesn't make it easy to deal with).",A huge hit at the office!,4,Bell Girl,A2Q8F5N7HQXWDW
0.0021677317563444376,0.01140508521348238,0.9864271283149719,"The tiny Altoids are great for a quick breath freshening and the small box is great for portability. It's full, but compact.<br /><br />I haven't run out yet, and probably won't for a couple months, but I can't wait to buy it again.","Love 'em, they're great!",5,Dan,A2RMYCQIST622H
0.0017023435793817043,0.006947403308004141,0.9913502931594849,"I loved these Wintergreen Altoid Smalls so much, I had to come write a review. The packaging is small for convenience, and the Altoids are smaller as well with a square shape, blue hue, and even more delicious taste in my opinion. I definitely prefer them over the regular-size Altoids and will continue purchasing them! Highly recommended!",Love these!,5,Texan Gal,A27D5IRAIGLOG5
0.0030471282079815865,0.03236569091677666,0.9645872116088867,Fresh scent and taste. Easy to eat one tin in few hours. I use them as favors and everyone loved them.,fresh!,5,Ma J. Vargas Peña,A5F7YR0G7H9HR
0.004819421097636223,0.04611092805862427,0.949069619178772,"Hard to find the wintergreen smalls [sugar free] as stores only have the red smalls [peppermint --such a common flavor]. The wintergreen is refreshing and absolutely delicious. Driving cross country, if someone cuts me off, I turn to my daughter with my hand out and say ""Wintergreen Me!"" She pulls one out, puts it in my hand, and all is right with the world.",Wintergreen Me,5,Deborah Laux,A2E0MNOYZI00VW
0.09590446203947067,0.28223952651023865,0.6218559741973877,"To me, these are nothing like the regular Altoids and are not breath mints. They are pleasant-tasting little candies in a cute convenient tin, and that's as far as it goes. The mintiness is just not strong, and the wintergreens are definitely weaker than the peppermint minis. I'm not a dragon-breath person, but still, one of these mints is too small to have any effect on my breath. Four or five will freshen my breath for a short while - maybe 15 minutes. At this point, I think the Icebreakers Frost mints are the best as sugar free breath mints.",These just don't do it for me as breath mints,1,"Atl Chris ""Atl Chris""",A3BJ9NS09YGQT5
0.013687984086573124,0.1164349913597107,0.8698770403862,"we have fed our cats a lot of stuff. These 2 boy cats are not picky eaters. They loved the Purina. They loved the Nutro. They loved the Iams. They love whatever we feed them.<br /><br />This review is based on what we, their affectionate owners love. After a certain age, we were instructed by the vet to consider senior foods- and lower carb foods, because the catties were fatties. We tried a few types of food. Some evinced no change. Some made the litter super-stink.  Some had too small a kibble and the cats barfed it up because they didn't have to chew it to swallow it...<br /><br />This Felidae has done the trick. No problems to speak of. It is consistent in the litter and bearable on the nose. The cats love it. The kibble is sized appropriate to chewing. And here's the kicker:<br />After feeding the cats Felidae, their demeanor improved. Their coats are super soft and lush- both are new improvements we can directly attribute to this food. We're now loyal Felidae consumers.<br /><br />Additionally, the absence of corn product in the feed seems to lessen or remove the reactions of our friends with cat-allergies.","better than average, more expensive than average.",5,"EJ ""Seayhorse""",A3S84SEN2Z6DZU
0.01710628531873226,0.09481576830148697,0.8880779147148132,"I started my cat on Felidae Platinum about 3 weeks ago and she loves it. She's an older cat, somewhat overweight, and had a grouchy temperament. I first mixed it with her previous food and she figured out which was which -- she ate the Felidae and left the old food! She's now been on just the Felidae for about ten days now, off the old food entirely, and she is a much sweeter, happier cat. I think it must agree with her better or be more easily digested, or something. In any case, I am a happy purchaser of Felidae. I don't agree with the previous reviewer that cats don't like it. Clearly, mine does.",My cat loves it!,5,Margaret,A2U3Z5S70AE80V
0.02288886532187462,0.23711174726486206,0.7399994134902954,"We have three cats, the youngest is about eleven years old, another is fifteen and our oldest is, well ancient.  That is what the vet told us ten years ago.  The youngest is a blob.  When he lays down, he looks like a footstool. The other two are arthritic and skinny.<br /><br />Since we had such success with Canidae Platinum for senior dogs, I figured that we'd give it a try for our cats.  I'd had them on low ash Purina One Urinary tract formula for their entire lives and thankfully we had no UT problems.<br /><br />Buster, the youngest, is still a blob after six months plus on Felidae for Senior and Overweight cats.  However, the other two are now much more active and we can tell that they are really ""feeling better"" since we changed their food to Felidae.  Even Prissy, the ancient one has started to play and tease the dogs by getting them to chase her, where before when she was on Purina One, all she wanted to do was to sleep.<br /><br />I think that if you can get your cat on this fairly early in their weight problems, it'll be more effective.<br /><br />However, the glucosamine will certainly help your older fur balls have a happier life.",Great For Fat Cats and Senior Citizens,5,"R. Cross ""LVWolfman""",ATHUN0PJ0MG0P
0.6926153302192688,0.2631963789463043,0.04418829083442688,"Too much of a good thing? We worked this kibble in over time, slowly shifting the percentage of Felidae to national junk-food brand until the bowl was all natural. By this time, the cats couldn't keep it in or down. What a mess. We've moved on.",Nearly killed the cats,2,JHexatthewheel,A2LWOW7SO2QPML
